budget,id,popularity,release_date,revenue,runtime,vote_average,vote_count,doy,year,dow,week,genre_drama,genre_comedy,genre_thriller,genre_romance,genre_action,genre_horror,genre_crime,genre_documentary,genre_adventure,genre_science_fiction,other_genre,Actor_1,Actor_2,Actor_3,Actor_4,Actor_5
11000000,101669.0,5.165083,2010-09-23,0.0,112.0,6.3,126.0,266.0,2010.0,3.0,38,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,28412.0,5915.0,115730.0,212154.0,81685.0
0,45190.0,0.142853,1967-01-01,0.0,133.0,6.5,1.0,1.0,1967.0,6.0,52,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29518.0,585988.0,975445.0,100570.0,106088.0
0,327418.0,8.059946,2015-05-12,0.0,78.0,5.5,54.0,132.0,2015.0,1.0,20,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1217648.0,75038.0,74337.0,76621.0,77293.0
0,321030.0,1.070554,2016-04-08,0.0,98.0,5.9,16.0,99.0,2016.0,4.0,14,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4690.0,55085.0,17442.0,184581.0,37042.0
0,332340.0,11.879205,2015-05-29,0.0,88.0,6.5,395.0,149.0,2015.0,4.0,22,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11108.0,25703.0,139549.0,25136.0,17477.0
0,72953.0,0.11052,2008-12-14,0.0,51.0,4.5,2.0,349.0,2008.0,6.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,,,,,
0,63573.0,1.485344,1984-09-14,0.0,127.0,7.0,8.0,258.0,1984.0,4.0,37,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126968.0,86680.0,47424.0,240540.0,1191198.0
0,290304.0,1.287567,2014-11-07,0.0,78.0,6.3,8.0,311.0,2014.0,4.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16484.0,70851.0,17743.0,1146.0,45405.0
0,144097.0,0.37286,2007-12-01,0.0,86.0,5.8,8.0,335.0,2007.0,5.0,48,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26009.0,19974.0,13024.0,284628.0,161897.0
0,106824.0,0.492394,1949-03-20,0.0,70.0,5.0,1.0,79.0,1949.0,6.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101740.0,34210.0,89091.0,131612.0,126835.0
0,107321.0,0.855047,1969-11-25,0.0,96.0,5.3,6.0,329.0,1969.0,1.0,48,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10222.0,16759.0,183748.0,1019113.0,101529.0
0,12447.0,0.260015,1991-05-16,0.0,87.0,4.4,4.0,136.0,1991.0,3.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38832.0,3799.0,6844.0,69951.0,41280.0
0,127546.0,0.00273,1988-09-10,0.0,85.0,5.0,1.0,254.0,1988.0,5.0,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56937.0,1028415.0,1085018.0,1085019.0,1085020.0
0,31899.0,0.46476,1937-07-15,0.0,80.0,3.6,4.0,196.0,1937.0,3.0,28,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34742.0,19406.0,74875.0,12025.0,30005.0
3,70026.0,1e-06,1992-02-21,232.0,100.0,5.3,3.0,52.0,1992.0,4.0,8,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120686.0,10447.0,4307.0,6463.0,42174.0
0,86768.0,0.904551,1957-01-30,0.0,81.0,5.8,4.0,30.0,1957.0,2.0,5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12498.0,3088.0,12152.0,14976.0,165074.0
0,142150.0,0.309018,1995-11-05,0.0,155.0,6.0,1.0,309.0,1995.0,6.0,44,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,23346.0,8979.0,10648.0,8318.0,18280.0
0,56555.0,0.997996,2007-03-10,0.0,90.0,3.5,2.0,69.0,2007.0,5.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15758.0,226112.0,1194969.0,63279.0,17859.0
0,52702.0,1.693107,1982-08-26,0.0,86.0,6.9,23.0,238.0,1982.0,3.0,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,160291.0,12692.0,11140.0,58214.0,69570.0
0,204686.0,0.405247,1957-04-03,0.0,114.0,5.5,2.0,93.0,1957.0,2.0,14,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4299.0,98467.0,69935.0,37884.0,83314.0
0,134608.0,0.089389,1963-04-13,0.0,128.0,0.0,0.0,103.0,1963.0,5.0,15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,33827.0,22092.0,4355.0,231957.0,544572.0
0,170315.0,0.908396,1963-12-18,0.0,105.0,4.8,2.0,352.0,1963.0,2.0,51,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,14729.0,15197.0,15626.0,14502.0,51763.0
0,309889.0,1.639984,2015-03-15,0.0,81.0,4.0,20.0,74.0,2015.0,6.0,11,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,65838.0,130766.0,116295.0,587438.0,1215017.0
0,18819.0,2.778665,2006-01-17,0.0,88.0,4.7,6.0,17.0,2006.0,1.0,3,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,18702.0,4604.0,585.0,62306.0,62307.0
0,10037.0,0.462522,2006-06-27,0.0,86.0,7.0,3.0,178.0,2006.0,1.0,26,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,4604.0,18702.0,20495.0,62308.0,62306.0
0,122252.0,0.788539,1955-08-01,0.0,84.0,6.0,3.0,213.0,1955.0,0.0,31,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12497.0,5401.0,10774.0,9111.0,112934.0
9500000,186869.0,3.47694,1992-05-15,0.0,91.0,7.0,16.0,136.0,1992.0,4.0,20,0.0,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,2053.0,11086.0,3041.0,158190.0,13023.0
0,80168.0,0.369766,1929-04-06,0.0,77.0,7.0,2.0,96.0,1929.0,5.0,14,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102499.0,13576.0,122974.0,12429.0,89725.0
0,118549.0,0.073212,1956-12-21,0.0,91.0,4.0,1.0,356.0,1956.0,4.0,51,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5401.0,78853.0,85940.0,16097.0,861.0
0,48136.0,0.926923,1965-01-13,0.0,107.0,5.7,11.0,13.0,1965.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,95476.0,40393.0,4355.0,86369.0,19110.0
0,56153.0,1.554499,1972-01-01,0.0,121.0,6.5,13.0,1.0,1972.0,5.0,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753.0,25810.0,21541.0,1366904.0,27432.0
0,155597.0,0.123441,1974-02-22,0.0,105.0,0.0,1.0,53.0,1974.0,4.0,8,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27432.0,39476.0,1286510.0,51744.0,1014911.0
0,142358.0,0.659604,1978-01-17,0.0,104.0,5.0,2.0,17.0,1978.0,1.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753.0,11850.0,56695.0,,
0,56177.0,0.402564,1978-12-21,0.0,124.0,0.0,0.0,355.0,1978.0,3.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16757.0,5676.0,3753.0,50003.0,69067.0
0,56134.0,0.11492,1986-01-01,0.0,94.0,7.0,3.0,1.0,1986.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25810.0,25819.0,129076.0,26700.0,
0,266689.0,0.01412,2014-04-18,0.0,80.0,0.0,0.0,108.0,2014.0,4.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,
0,54388.0,0.000578,1973-07-01,0.0,88.0,6.0,4.0,182.0,1973.0,6.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1146141.0,163280.0,94097.0,160118.0,980729.0
0,96087.0,0.459006,2012-11-16,0.0,85.0,5.9,12.0,321.0,2012.0,4.0,46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210126.0,1178777.0,60015.0,18472.0,1485101.0
0,59810.0,0.042356,2011-08-02,0.0,0.0,8.0,1.0,214.0,2011.0,1.0,31,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,,,,,
0,253262.0,0.245866,2014-03-09,0.0,92.0,5.6,5.0,68.0,2014.0,6.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1435181.0,1435182.0,1435183.0,1435184.0,
0,328252.0,2.421888,2015-05-08,0.0,80.0,4.7,34.0,128.0,2015.0,4.0,19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1223239.0,1434114.0,589112.0,1434115.0,1076809.0
110000000,254128.0,20.547925,2015-05-27,470490832.0,114.0,6.0,3017.0,147.0,2015.0,2.0,22,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,18918.0,109513.0,17832.0,65524.0,128645.0
0,241257.0,10.03628,2015-10-01,17671101.0,106.0,5.3,600.0,274.0,2015.0,3.0,40,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,569.0,10990.0,11207.0,38524.0,46814.0
0,284537.0,7.143088,2014-09-05,0.0,105.0,5.7,140.0,248.0,2014.0,4.0,36,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41091.0,11006.0,1817.0,8210.0,10431.0
0,242332.0,0.42254,1937-09-01,0.0,72.0,6.0,3.0,244.0,1937.0,2.0,35,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,116113.0,34471.0,29313.0,144398.0,4303.0
0,79968.0,0.034202,1938-11-10,0.0,63.0,0.0,0.0,314.0,1938.0,3.0,45,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,34471.0,26029.0,96721.0,99375.0,9091.0
0,63187.0,0.898086,1972-01-01,0.0,79.0,0.0,0.0,1.0,1972.0,5.0,52,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37307.0,94799.0,236582.0,22479.0,
0,53623.0,0.418877,1966-04-20,0.0,84.0,4.3,4.0,110.0,1966.0,2.0,16,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8635.0,127040.0,53462.0,16759.0,8632.0
0,92705.0,0.544758,1968-09-04,0.0,90.0,8.3,3.0,248.0,1968.0,2.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26155.0,,,,
0,29100.0,1.132405,1946-11-16,0.0,86.0,6.0,12.0,320.0,1946.0,5.0,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7125.0,35254.0,78792.0,34497.0,93910.0
0,155128.0,0.880222,1974-03-06,0.0,89.0,6.0,1.0,65.0,1974.0,2.0,10,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14701.0,236582.0,107223.0,32377.0,239666.0
0,51476.0,0.16192,1947-03-15,0.0,64.0,4.0,4.0,74.0,1947.0,5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,106104.0,32194.0,85995.0,26029.0,13357.0
0,63029.0,1.129639,1976-12-23,0.0,107.0,6.1,13.0,358.0,1976.0,3.0,52,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,27433.0,236582.0,1037976.0,100424.0,
0,28663.0,2.371752,1950-11-29,0.0,77.0,6.8,22.0,333.0,1950.0,2.0,48,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,80994.0,88462.0,46711.0,4119.0,30238.0
0,59873.0,0.298042,1974-08-13,0.0,86.0,4.0,1.0,225.0,1974.0,1.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41127.0,1083211.0,22312.0,1065412.0,10464.0
0,23334.0,0.698314,1949-11-28,0.0,82.0,4.4,9.0,332.0,1949.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14847.0,89982.0,89983.0,14528.0,102602.0
0,46626.0,0.162739,1955-06-17,0.0,74.0,4.8,3.0,168.0,1955.0,4.0,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,116845.0,136377.0,31705.0,83994.0,3243.0
0,109279.0,0.407523,1983-09-21,0.0,98.0,5.3,3.0,264.0,1983.0,2.0,38,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,236582.0,100055.0,89024.0,225140.0,10660.0
75000,81720.0,0.429974,1959-12-01,0.0,65.0,5.0,5.0,335.0,1959.0,1.0,49,0.33,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,6837.0,246939.0,1003567.0,1184610.0,
1365068,89156.0,0.999947,2011-06-09,0.0,90.0,7.2,12.0,160.0,2011.0,3.0,23,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591295.0,566101.0,936915.0,144001.0,107517.0
0,259180.0,4.9e-05,1974-03-08,0.0,45.0,0.0,0.0,67.0,1974.0,4.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,575723.0,,,,
0,125889.0,0.002785,1974-08-14,0.0,91.0,0.0,0.0,226.0,1974.0,2.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575722.0,,,,
0,284689.0,7.046825,2014-10-14,1822250.0,129.0,7.2,259.0,287.0,2014.0,1.0,42,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227454.0,239019.0,1303037.0,228866.0,17287.0
0,300302.0,4.58277,2013-09-02,0.0,70.0,7.3,35.0,245.0,2013.0,0.0,36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17051.0,21007.0,19274.0,7404.0,62861.0
0,90171.0,0.492503,1997-08-07,0.0,116.0,6.3,6.0,219.0,1997.0,3.0,32,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,59136.0,953.0,19803.0,71406.0,96918.0
0,258630.0,9.5e-05,1983-09-09,0.0,47.0,0.0,0.0,252.0,1983.0,4.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,89315.0,0.003013,1980-01-10,0.0,80.0,4.5,2.0,10.0,1980.0,3.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99535.0,36890.0,55659.0,92827.0,101331.0
0,134602.0,0.481845,2012-10-03,0.0,224.0,0.0,0.0,277.0,2012.0,2.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8170.0,1099447.0,1099448.0,5344.0,17773.0
0,173205.0,3.273977,2013-03-07,0.0,101.0,7.1,17.0,66.0,2013.0,3.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112.0,77234.0,77948.0,1813.0,3136.0
0,105972.0,0.225695,2012-05-25,0.0,100.0,7.0,3.0,146.0,2012.0,4.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,287448.0,215890.0,1039292.0,1039293.0,1039294.0
0,321494.0,3.98978,2015-03-10,0.0,90.0,4.6,63.0,69.0,2015.0,1.0,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,61632.0,113948.0,1534398.0,11398.0
0,39412.0,2.224085,1977-12-15,0.0,100.0,4.5,10.0,349.0,1977.0,3.0,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35319.0,27166.0,227933.0,18765.0,
0,40978.0,2.704921,1984-02-15,0.0,89.0,5.0,12.0,46.0,1984.0,2.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35319.0,135617.0,5274.0,135618.0,135619.0
0,146047.0,1.366642,1987-01-07,0.0,85.0,4.7,3.0,7.0,1987.0,2.0,2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,44995.0,24116.0,1123485.0,134753.0,104916.0
0,61108.0,2.834832,1988-07-06,0.0,80.0,4.3,8.0,188.0,1988.0,2.0,27,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232379.0,34288.0,232380.0,1004036.0,1626115.0
0,40348.0,1.479627,1975-11-27,0.0,94.0,4.2,11.0,331.0,1975.0,3.0,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41127.0,76493.0,27647.0,145052.0,31991.0
0,39965.0,1.584748,1976-05-06,0.0,87.0,4.4,7.0,127.0,1976.0,3.0,19,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41127.0,31991.0,99482.0,44961.0,22312.0
0,28682.0,1.854184,1977-01-05,0.0,100.0,4.2,13.0,5.0,1977.0,2.0,1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41127.0,31991.0,101596.0,40887.0,101597.0
0,28324.0,4.988184,1977-10-21,0.0,85.0,4.8,14.0,294.0,1977.0,4.0,42,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,41127.0,31991.0,100415.0,31779.0,100424.0
0,28325.0,1.162538,1977-09-16,0.0,102.0,5.9,8.0,259.0,1977.0,4.0,37,0.33,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,41127.0,44961.0,76493.0,33807.0,100433.0
0,28574.0,1.010907,1982-11-10,0.0,99.0,4.0,7.0,314.0,1982.0,2.0,45,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,41127.0,31991.0,101193.0,101194.0,101195.0
0,153035.0,0.059216,1978-12-30,0.0,76.0,4.0,2.0,364.0,1978.0,5.0,52,0.33,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,1298862.0,1074451.0,1347716.0,240916.0,52063.0
0,89817.0,0.5,1976-06-17,0.0,92.0,0.0,0.0,169.0,1976.0,3.0,25,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,14731.0,33708.0,99535.0,563809.0,240912.0
0,84708.0,0.627449,1943-06-04,0.0,61.0,4.8,2.0,155.0,1943.0,4.0,22,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,131056.0,8516.0,30133.0,86356.0,34497.0
0,99545.0,0.408008,1942-10-20,0.0,73.0,5.8,6.0,293.0,1942.0,1.0,43,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,103449.0,94294.0,111581.0,34184.0,29036.0
0,294085.0,0.087326,1972-05-30,0.0,88.0,0.0,0.0,151.0,1972.0,1.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16021.0,33815.0,564954.0,25816.0,132263.0
0,166260.0,0.629541,1998-11-27,0.0,172.0,6.0,2.0,331.0,1998.0,4.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87328.0,147324.0,85033.0,111808.0,6217.0
0,146270.0,0.334261,1999-10-07,0.0,150.0,7.6,8.0,280.0,1999.0,3.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85881.0,87849.0,1123855.0,86283.0,85683.0
0,31524.0,0.823247,1999-04-30,0.0,162.0,7.2,21.0,120.0,1999.0,4.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6497.0,52763.0,35754.0,585404.0,
0,290504.0,0.321054,2014-10-10,0.0,87.0,6.7,8.0,283.0,2014.0,4.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6217.0,60474.0,10593.0,,
0,174351.0,0.33836,2013-10-15,0.0,79.0,7.4,8.0,288.0,2013.0,1.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,
0,250734.0,7.832484,2015-04-23,30229977.0,119.0,6.8,346.0,113.0,2015.0,3.0,17,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36662.0,73381.0,3968.0,90451.0,36594.0
0,249916.0,2.270286,2015-03-14,0.0,90.0,5.8,28.0,73.0,2015.0,5.0,11,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285174.0,30616.0,928396.0,66580.0,1137641.0
0,121929.0,0.187853,2012-01-28,0.0,96.0,7.0,5.0,28.0,2012.0,5.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112959.0,1112960.0,954261.0,1098394.0,1886064.0
0,84300.0,0.267263,2012-01-23,0.0,92.0,4.2,5.0,23.0,2012.0,0.0,4,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134790.0,1118662.0,1118664.0,1118666.0,
0,282983.0,2.341779,2014-09-07,0.0,127.0,7.6,47.0,250.0,2014.0,6.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724188.0,105217.0,27471.0,1428880.0,111090.0
0,139215.0,0.059671,2009-07-01,0.0,86.0,10.0,1.0,182.0,2009.0,2.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57824.0,,,,
34000000,202575.0,11.249956,2013-12-24,0.0,85.0,6.3,125.0,358.0,2013.0,1.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,571564.0,45603.0,64445.0,130081.0,1232172.0
3500000,134126.0,6.261686,2012-10-11,7339398.0,96.0,6.6,52.0,285.0,2012.0,3.0,41,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,932821.0,545756.0,1155298.0,1299285.0,1293080.0
1200000,137955.0,0.475386,2012-01-01,0.0,84.0,4.8,12.0,1.0,2012.0,6.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
0,150230.0,3.227488,2012-12-11,0.0,86.0,5.3,12.0,346.0,2012.0,1.0,50,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,21798.0,932373.0,240171.0,77668.0,234990.0
0,259611.0,4.489185,2014-07-31,0.0,103.0,6.2,54.0,212.0,2014.0,3.0,31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,52605.0,454.0,23882.0,1144931.0
0,265851.0,6.737604,2014-06-01,0.0,116.0,6.7,64.0,152.0,2014.0,6.0,22,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,16962.0,123664.0,116278.0,550683.0,124493.0
0,214093.0,4.080294,2013-09-07,0.0,110.0,5.1,27.0,250.0,2013.0,5.0,36,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8789.0,64210.0,13688.0,6020.0,17074.0
0,71394.0,0.619795,2009-10-23,0.0,87.0,5.8,8.0,296.0,2009.0,4.0,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848028.0,930634.0,53065.0,967384.0,5151.0
1200000,259072.0,7.445236,2014-08-22,0.0,91.0,4.6,171.0,234.0,2014.0,4.0,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1237617.0,1300637.0,1300638.0,1131215.0,1300639.0
0,107184.0,0.054221,1966-12-23,0.0,98.0,6.0,1.0,357.0,1966.0,4.0,51,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,131637.0,31700.0,39163.0,85984.0,41780.0
0,182067.0,0.371055,1966-08-12,0.0,93.0,5.5,1.0,224.0,1966.0,4.0,32,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.33,0.0,101596.0,996687.0,91815.0,39020.0,39151.0
0,254321.0,0.181384,1965-09-03,0.0,84.0,0.0,0.0,246.0,1965.0,4.0,35,0.0,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,89125.0,585972.0,1042793.0,85984.0,49458.0
0,2192.0,0.118964,1964-03-28,0.0,85.0,0.0,0.0,88.0,1964.0,5.0,13,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,22475.0,22476.0,22477.0,22479.0,98485.0
0,110260.0,0.687351,1963-12-13,0.0,86.0,0.0,0.0,347.0,1963.0,4.0,50,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,33543.0,1034608.0,32379.0,25791.0,
0,229134.0,0.699076,1963-01-12,0.0,105.0,4.0,2.0,12.0,1963.0,5.0,2,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14168.0,34596.0,22479.0,990857.0,1049841.0
0,49212.0,0.206271,1991-01-05,0.0,88.0,3.7,3.0,5.0,1991.0,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,311052.0,100394.0,102393.0,573840.0,573841.0
0,28318.0,0.024529,1989-01-01,0.0,95.0,5.0,2.0,1.0,1989.0,6.0,52,0.0,0.0,0.33,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,100394.0,100395.0,100396.0,100397.0,85343.0
0,30997.0,2.739535,1988-05-21,0.0,95.0,4.5,22.0,142.0,1988.0,5.0,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32915.0,1102733.0,107484.0,107485.0,105293.0
0,28678.0,1.177765,1983-03-10,0.0,98.0,3.8,7.0,69.0,1983.0,3.0,10,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,101571.0,100057.0,33807.0,52661.0,6784.0
0,52809.0,1.154675,1978-08-17,0.0,0.0,6.9,9.0,229.0,1978.0,3.0,33,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,21708.0,24747.0,1014911.0,49458.0,33810.0
